panel,method,station,mae,mse
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Guanyuan,0.46633574778852155,0.30367619793927564
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Gucheng,0.58020366054546346,0.56421140561156247
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Huairou,0.40306813035928524,0.23716448012543087
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Nongzhanguan,0.26497272197488564,0.13373448047873385
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Shunyi,0.49546388140433506,0.45317488023060121
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Tiantan,0.33662657285563896,0.17023482200230486
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Wanliu,0.35387532263928695,0.18713396120644518
beijing/natural_outage_h24,half_var_peer_knn_multivariate,Wanshouxigong,0.38498322417179021,0.24157467622755677
beijing/natural_outage_h24,half_var_peer_linear_interp,Aotizhongxin,0.4162708978262748,0.21370117348934775
beijing/natural_outage_h24,half_var_peer_linear_interp,Changping,0.51605199815889413,0.44849624264256527
beijing/natural_outage_h24,half_var_peer_linear_interp,Dingling,0.47128297577700146,0.37104737170767493
beijing/natural_outage_h24,half_var_peer_linear_interp,Dongsi,0.48157937850802662,0.40432549132629364
beijing/natural_outage_h24,half_var_peer_linear_interp,Guanyuan,0.57373430002546932,0.41337841017585902
beijing/natural_outage_h24,half_var_peer_linear_interp,Gucheng,0.62113620956769844,0.54565488573509313
beijing/natural_outage_h24,half_var_peer_linear_interp,Huairou,0.59645857824328319,0.51499593943564403
beijing/natural_outage_h24,half_var_peer_linear_interp,Nongzhanguan,0.29491188969111165,0.15411940479873978
beijing/natural_outage_h24,half_var_peer_linear_interp,Shunyi,0.56675560747995202,0.56407763427200863
beijing/natural_outage_h24,half_var_peer_linear_interp,Tiantan,0.35136800519622202,0.182778585650478
beijing/natural_outage_h24,half_var_peer_linear_interp,Wanliu,0.3761376054636465,0.20821094829199235
beijing/natural_outage_h24,half_var_peer_linear_interp,Wanshouxigong,0.43438963855272944,0.30960608438644321
beijing/natural_outage_h24,half_var_peer_locf,Aotizhongxin,0.41609354865989712,0.2064752879009506
beijing/natural_outage_h24,half_var_peer_locf,Changping,0.51616187281785342,0.44863083480920168
beijing/natural_outage_h24,half_var_peer_locf,Dingling,0.45376976488468335,0.32864852545941847
beijing/natural_outage_h24,half_var_peer_locf,Dongsi,0.48076554195415921,0.40426713603982056
beijing/natural_outage_h24,half_var_peer_locf,Guanyuan,0.58018928267642356,0.4244148736907763
beijing/natural_outage_h24,half_var_peer_locf,Gucheng,0.62034515658539746,0.54510972229108534
beijing/natural_outage_h24,half_var_peer_locf,Huairou,0.60023677114178919,0.52299616615618039
beijing/natural_outage_h24,half_var_peer_locf,Nongzhanguan,0.2949128845652435,0.15410641652010523
beijing/natural_outage_h24,half_var_peer_locf,Shunyi,0.57655329821276113,0.58778467089780595
beijing/natural_outage_h24,half_var_peer_locf,Tiantan,0.35013115870516809,0.18162248024554614
beijing/natural_outage_h24,half_var_peer_locf,Wanliu,0.37607639701746248,0.20819302313045429
beijing/natural_outage_h24,half_var_peer_locf,Wanshouxigong,0.43499309336112357,0.31097894111676805
beijing/natural_outage_h24,half_var_peer_mean8,Aotizhongxin,0.3776251459001177,0.15555065438000043
beijing/natural_outage_h24,half_var_peer_mean8,Changping,0.47391897309785047,0.37150092506116655
beijing/natural_outage_h24,half_var_peer_mean8,Dingling,0.39258631452213644,0.20367958276333148
beijing/natural_outage_h24,half_var_peer_mean8,Dongsi,0.45102916829548179,0.3060583630518337
beijing/natural_outage_h24,half_var_peer_mean8,Guanyuan,0.45555088988001802,0.26515031425753216
beijing/natural_outage_h24,half_var_peer_mean8,Gucheng,0.6334806748270434,0.62187570584664842
beijing/natural_outage_h24,half_var_peer_mean8,Huairou,0.45426905704617959,0.29409528903287668
beijing/natural_outage_h24,half_var_peer_mean8,Nongzhanguan,0.35328174428266085,0.16877247011843224
beijing/natural_outage_h24,half_var_peer_mean8,Shunyi,0.49094885662618637,0.42212969187307725
beijing/natural_outage_h24,half_var_peer_mean8,Tiantan,0.34036351367905771,0.17180610632207949
beijing/natural_outage_h24,half_var_peer_mean8,Wanliu,0.34730913611498115,0.18758575706878319
beijing/natural_outage_h24,half_var_peer_mean8,Wanshouxigong,0.39977759258346579,0.25353064854969931
beijing/natural_outage_h24,half_var_peer_median8,Aotizhongxin,0.35872952557178395,0.13988154880611375
beijing/natural_outage_h24,half_var_peer_median8,Changping,0.49539712415544235,0.40633431731787745
beijing/natural_outage_h24,half_var_peer_median8,Dingling,0.35882434326773399,0.17636288775808281
beijing/natural_outage_h24,half_var_peer_median8,Dongsi,0.43959624155944133,0.29029537163903979
beijing/natural_outage_h24,half_var_peer_median8,Guanyuan,0.46586373493000038,0.27956717350008042
beijing/natural_outage_h24,half_var_peer_median8,Gucheng,0.61171861844981679,0.59342430699888737
beijing/natural_outage_h24,half_var_peer_median8,Huairou,0.43752467782610921,0.26645551784882188
beijing/natural_outage_h24,half_var_peer_median8,Nongzhanguan,0.29715329667523083,0.1380869958395671
beijing/natural_outage_h24,half_var_peer_median8,Shunyi,0.49294714203721596,0.43838042089673096
beijing/natural_outage_h24,half_var_peer_median8,Tiantan,0.33453850011386643,0.16632074442513139
beijing/natural_outage_h24,half_var_peer_median8,Wanliu,0.35550254113725016,0.19045702084457616
beijing/natural_outage_h24,half_var_peer_median8,Wanshouxigong,0.39612508301542448,0.24520296589101309
beijing/natural_outage_h24,half_var_peer_motm_reference,Aotizhongxin,0.37103715115965169,0.14954128272886874
beijing/natural_outage_h24,half_var_peer_motm_reference,Changping,0.48436101109011431,0.37892090163837389
beijing/natural_outage_h24,half_var_peer_motm_reference,Dingling,0.56968965744145561,0.43790305850753936
beijing/natural_outage_h24,half_var_peer_motm_reference,Dongsi,0.50654724874699542,0.34442748311764232
beijing/natural_outage_h24,half_var_peer_motm_reference,Guanyuan,0.50568131025790863,0.31691802195703206
beijing/natural_outage_h24,half_var_peer_motm_reference,Gucheng,0.66718486722908155,0.60894051645022196
beijing/natural_outage_h24,half_var_peer_motm_reference,Huairou,0.47497744666672703,0.32014598581193759
beijing/natural_outage_h24,half_var_peer_motm_reference,Nongzhanguan,0.57949909421669765,0.48248576873415211
beijing/natural_outage_h24,half_var_peer_motm_reference,Shunyi,0.496636614106091,0.42629376031419763
beijing/natural_outage_h24,half_var_peer_motm_reference,Tiantan,0.34335429253206984,0.17764377194868344
beijing/natural_outage_h24,half_var_peer_motm_reference,Wanliu,0.35041546379529637,0.20002913632548416
beijing/natural_outage_h24,half_var_peer_motm_reference,Wanshouxigong,0.39852045394727864,0.24566121830098414
beijing/natural_outage_h24,half_var_peer_residual_linear,Aotizhongxin,0.23999227850959409,0.090696740198107265
beijing/natural_outage_h24,half_var_peer_residual_linear,Changping,0.49525002502531257,0.40202237647175287
beijing/natural_outage_h24,half_var_peer_residual_linear,Dingling,0.40158172884216548,0.21507416340705562
beijing/natural_outage_h24,half_var_peer_residual_linear,Dongsi,0.37332026325317874,0.22367881227553246
beijing/natural_outage_h24,half_var_peer_residual_linear,Guanyuan,0.42606428522889744,0.22566301966626787
beijing/natural_outage_h24,half_var_peer_residual_linear,Gucheng,0.56923175373786816,0.53611218193644794
beijing/natural_outage_h24,half_var_peer_residual_linear,Huairou,0.48005527449927771,0.32751531560608677
beijing/natural_outage_h24,half_var_peer_residual_linear,Nongzhanguan,0.27420499858177244,0.1325816529103658
beijing/natural_outage_h24,half_var_peer_residual_linear,Shunyi,0.52003587993450895,0.52792560811321387
beijing/natural_outage_h24,half_var_peer_residual_linear,Tiantan,0.33218110879526103,0.16288766264750751
beijing/natural_outage_h24,half_var_peer_residual_linear,Wanliu,0.3477619821960139,0.18006971026040683
beijing/natural_outage_h24,half_var_peer_residual_linear,Wanshouxigong,0.38973901650160786,0.23286940224809932
beijing/natural_outage_h24,half_var_peer_ridge,Aotizhongxin,0.31833405580259633,0.11315847977237874
beijing/natural_outage_h24,half_var_peer_ridge,Changping,0.45348979668834127,0.36573578198836187
beijing/natural_outage_h24,half_var_peer_ridge,Dingling,0.35542808805287524,0.17293735606585411
beijing/natural_outage_h24,half_var_peer_ridge,Dongsi,0.3715149471852075,0.23587083656401722
beijing/natural_outage_h24,half_var_peer_ridge,Guanyuan,0.4776883147105217,0.29962739591456461
beijing/natural_outage_h24,half_var_peer_ridge,Gucheng,0.5778336881665721,0.58277627120576314
beijing/natural_outage_h24,half_var_peer_ridge,Huairou,0.39070488035839229,0.22570704047453893
beijing/natural_outage_h24,half_var_peer_ridge,Nongzhanguan,0.26341762943208208,0.13611090417044389
beijing/natural_outage_h24,half_var_peer_ridge,Shunyi,0.49275708379097155,0.45432436493478456
beijing/natural_outage_h24,half_var_peer_ridge,Tiantan,0.34653631110170757,0.18238163245609756
beijing/natural_outage_h24,half_var_peer_ridge,Wanliu,0.3508859009421133,0.19238717162155816
beijing/natural_outage_h24,half_var_peer_ridge,Wanshouxigong,0.39569009798181787,0.25984360622726532
beijing/natural_outage_h24,half_var_peer_saits,Aotizhongxin,0.38451796071734878,0.1608273095178811
beijing/natural_outage_h24,half_var_peer_saits,Changping,0.4754974352896934,0.38597033788450769
beijing/natural_outage_h24,half_var_peer_saits,Dingling,0.34010106184413541,0.15718603734396086
beijing/natural_outage_h24,half_var_peer_saits,Dongsi,0.4031596391794765,0.25908915754171685
beijing/natural_outage_h24,half_var_peer_saits,Guanyuan,0.48114461410372572,0.31505009439827675
beijing/natural_outage_h24,half_var_peer_saits,Gucheng,0.57187491789801448,0.56784879060224713
beijing/natural_outage_h24,half_var_peer_saits,Huairou,0.41481377573094824,0.24847122854322981
beijing/natural_outage_h24,half_var_peer_saits,Nongzhanguan,0.27484185893386642,0.13838287220027243
beijing/natural_outage_h24,half_var_peer_saits,Shunyi,0.47803284597560686,0.4185700620596034
beijing/natural_outage_h24,half_var_peer_saits,Tiantan,0.34131670085659466,0.17476921493590861
beijing/natural_outage_h24,half_var_peer_saits,Wanliu,0.35721258290732161,0.20283972009131379
beijing/natural_outage_h24,half_var_peer_saits,Wanshouxigong,0.38786728426798656,0.2489855777407568
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Aotizhongxin,0.34191521158086968,0.12751720028945018
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Changping,0.45175608280077423,0.27081580999944521
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Dingling,0.37469385235842256,0.17850294274961631
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Dongsi,0.53917553017770314,0.39488978117874973
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Guanyuan,0.42626062442204438,0.23462141705491671
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Gucheng,0.72561623472625914,0.87245503501508881
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Huairou,0.42467709732525039,0.24804283692840212
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Nongzhanguan,0.60069372331829274,0.55211748372489977
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Shunyi,0.39297166361514391,0.24592470890346907
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Tiantan,0.34289473439023144,0.17513422831155037
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Wanliu,0.3408920779839047,0.18014186775570282
beijing/natural_outage_h24,half_var_peer_seasonal_lag,Wanshouxigong,0.38185641538094739,0.22066192222738149
beijing/natural_outage_h24,half_var_peer_timemixerpp,Aotizhongxin,0.41749094730008907,0.18685364629089157
beijing/natural_outage_h24,half_var_peer_timemixerpp,Changping,0.44337543947629326,0.34021220600861513
beijing/natural_outage_h24,half_var_peer_timemixerpp,Dingling,0.34649221470002506,0.18421348215035252
beijing/natural_outage_h24,half_var_peer_timemixerpp,Dongsi,0.46276887552246265,0.29741572737056238
beijing/natural_outage_h24,half_var_peer_timemixerpp,Guanyuan,0.50748552689557203,0.34174629524987948
beijing/natural_outage_h24,half_var_peer_timemixerpp,Gucheng,0.69892633698209694,0.86443806616630758
beijing/natural_outage_h24,half_var_peer_timemixerpp,Huairou,0.30140793985386544,0.14117779827867055
beijing/natural_outage_h24,half_var_peer_timemixerpp,Nongzhanguan,0.41195284260869552,0.23836408356982033
beijing/natural_outage_h24,half_var_peer_timemixerpp,Shunyi,0.51400566473040044,0.42645944764796712
beijing/natural_outage_h24,half_var_peer_timemixerpp,Tiantan,0.39119906388956882,0.22657372208477169
beijing/natural_outage_h24,half_var_peer_timemixerpp,Wanliu,0.52624295602567728,0.42046745519890361
beijing/natural_outage_h24,half_var_peer_timemixerpp,Wanshouxigong,0.3753960631485479,0.2208144031403487
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Aotizhongxin,0.39920256533318565,0.17356463863565771
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Changping,0.45503567522630373,0.33539237980031678
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Dingling,0.40331241263898815,0.20350089551407294
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Dongsi,0.43012245897758172,0.28615029295620303
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Guanyuan,0.44992420913836595,0.25534075321577865
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Gucheng,0.60867682533484746,0.62930890472208367
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Huairou,0.41509903478445642,0.25368650917396468
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Nongzhanguan,0.51073434494016567,0.49492583914568566
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Shunyi,0.5342668011071332,0.50658459261517896
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Tiantan,0.34284630108476233,0.17217668140934947
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Wanliu,0.34204842322372109,0.17787481888934686
beijing/natural_outage_h24,half_var_proxy_pool_only_mean,Wanshouxigong,0.39852157602058674,0.24275287892666136
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Aotizhongxin,0.39775065265969844,0.16995547259120314
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Changping,0.46148447104228391,0.35525099328936499
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Dingling,0.37333165871745921,0.18124357944839728
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Dongsi,0.40725706008582219,0.26026655292830964
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Guanyuan,0.45187280749410769,0.26585583603898172
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Gucheng,0.59050053190101193,0.59515134263230596
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Huairou,0.38241365903873648,0.22072631373610829
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Nongzhanguan,0.48338989152704998,0.51131243079715438
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Shunyi,0.53042172519144881,0.51912078590646127
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Tiantan,0.33601066495480458,0.16329108774654347
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Wanliu,0.34499891182208492,0.17718683270072469
beijing/natural_outage_h24,half_var_proxy_pool_only_median,Wanshouxigong,0.39811687110496252,0.24167906782622595
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Aotizhongxin,0.39010068658951291,0.16283210854163607
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Changping,0.45355306515089794,0.35716653527724623
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Dingling,0.37569128618802333,0.19037161094143568
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Dongsi,0.39590445314944001,0.24981379019320879
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Guanyuan,0.47025718838852604,0.29775928925365608
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Gucheng,0.63302540836753984,0.63564565609657786
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Huairou,0.34756005532793516,0.19472589708825436
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Nongzhanguan,0.27109698493744144,0.14314661338321985
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Shunyi,0.48418207703501293,0.43731804306077321
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Tiantan,0.33731657883119742,0.16751955138452052
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Wanliu,0.33621289462837928,0.17069304428602683
beijing/natural_outage_h24,half_var_query_aux_both_gaussian_short,Wanshouxigong,0.38713715552883166,0.25171897308393953
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Aotizhongxin,0.37892374961322528,0.15225876838169278
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Changping,0.50789584725329373,0.42718837128654119
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Dingling,0.41668921929337127,0.25372485976215436
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Dongsi,0.43403143810258005,0.26163783886387643
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Guanyuan,0.38611973327670102,0.19459501441436389
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Gucheng,0.67120751868843487,0.68249732587051304
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Huairou,0.43523158426301917,0.25413071789234404
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Nongzhanguan,0.28365527309807587,0.14433717441209254
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Shunyi,0.44257680891759471,0.33099560191069216
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Tiantan,0.33491224607298331,0.16162474164852333
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Wanliu,0.36281274018747234,0.1891665586366921
beijing/natural_outage_h24,half_var_query_aux_both_native_long,Wanshouxigong,0.4320589260740888,0.30999139564149825
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Aotizhongxin,0.38658603700008837,0.16294288454290112
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Changping,0.50702195011805284,0.4310402721979516
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Dingling,0.49081657397916562,0.34498039865997809
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Dongsi,0.44808573846342614,0.3006818120295322
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Guanyuan,0.39520259516421835,0.18597298990805436
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Gucheng,0.68159975856501698,0.78680964003464715
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Huairou,0.44766934977235218,0.27015497092495089
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Nongzhanguan,0.29931844169186256,0.13520495606463659
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Shunyi,0.47094150457659195,0.3902238635484076
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Tiantan,0.32563722663139871,0.1530466260502811
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Wanliu,0.35208804444464309,0.18715102772673506
beijing/natural_outage_h24,half_var_query_aux_both_native_short,Wanshouxigong,0.42644133806195283,0.29649699194121709
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Aotizhongxin,0.3793547128988165,0.15233249842415345
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Changping,0.50406900166989488,0.42020010283446824
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Dingling,0.40197409184636479,0.24083966851194402
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Dongsi,0.41420677287749263,0.24873878820823259
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Guanyuan,0.38713176278501144,0.19755930092579443
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Gucheng,0.60429742450435819,0.56538921433813216
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Huairou,0.4215339498949654,0.23688953619968603
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Nongzhanguan,0.28492960074783447,0.13967596327214235
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Shunyi,0.46190991148587052,0.35977678833850657
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Tiantan,0.335500550593613,0.16276517033645893
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Wanliu,0.36127911529732343,0.1870287757373239
beijing/natural_outage_h24,half_var_query_aux_group_native_long,Wanshouxigong,0.42664833334602725,0.29955471221881097
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Aotizhongxin,0.38589760934579087,0.15840962298559047
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Changping,0.50451568986682505,0.42091346911340677
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Dingling,0.41247515914899868,0.24061726846782636
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Dongsi,0.42009860272599164,0.24899474993518572
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Guanyuan,0.38899948511090937,0.19536413420320209
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Gucheng,0.60542997217363725,0.57219144582862436
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Huairou,0.43476872493792684,0.25447967178800657
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Nongzhanguan,0.2828823885399217,0.13596040645950144
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Shunyi,0.46661154545827105,0.37231087913426969
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Tiantan,0.34189392734477492,0.16948080323416975
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Wanliu,0.35955496050635055,0.18669373732503111
beijing/natural_outage_h24,half_var_query_aux_time_native_long,Wanshouxigong,0.42162258618552839,0.29532262600174358
beijing/natural_outage_h24,half_var_query_readonly_native_long,Aotizhongxin,0.38315629455108469,0.15650265025465471
beijing/natural_outage_h24,half_var_query_readonly_native_long,Changping,0.50868411804843028,0.42791989904821109
beijing/natural_outage_h24,half_var_query_readonly_native_long,Dingling,0.44089565982639684,0.2918751923103578
beijing/natural_outage_h24,half_var_query_readonly_native_long,Dongsi,0.42100169264288362,0.25085196296703466
beijing/natural_outage_h24,half_var_query_readonly_native_long,Guanyuan,0.39375537919155468,0.19917945445398824
beijing/natural_outage_h24,half_var_query_readonly_native_long,Gucheng,0.66849463603428383,0.64585249943170242
beijing/natural_outage_h24,half_var_query_readonly_native_long,Huairou,0.43150336626249369,0.24854324230170416
beijing/natural_outage_h24,half_var_query_readonly_native_long,Nongzhanguan,0.31201741131311422,0.18151592893414489
beijing/natural_outage_h24,half_var_query_readonly_native_long,Shunyi,0.46073400391932123,0.36002807593839403
beijing/natural_outage_h24,half_var_query_readonly_native_long,Tiantan,0.33319437863191087,0.16212145964344218
beijing/natural_outage_h24,half_var_query_readonly_native_long,Wanliu,0.36853442106713347,0.1934916464072107
beijing/natural_outage_h24,half_var_query_readonly_native_long,Wanshouxigong,0.43263477931115912,0.31429045637282105
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Aotizhongxin,0.35377560602632008,0.13540235522297225
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Changping,0.50419012724010981,0.42547466044833088
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Dingling,0.40185694477565598,0.21262538022315439
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Dongsi,0.43723868198855748,0.28895935950804097
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Guanyuan,0.39194381207104967,0.18720011468060196
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Gucheng,0.66777694920580966,0.74604744637039633
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Huairou,0.42213681874786779,0.23805969826260559
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Nongzhanguan,0.31769054757635073,0.14978418906672328
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Shunyi,0.48950926507698123,0.42904706409049947
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Tiantan,0.32476602903335894,0.15280447656448551
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Wanliu,0.36763529934301697,0.19912943499610072
beijing/natural_outage_h24,half_var_raw_plus_duplicate_pool,Wanshouxigong,0.43939374082139171,0.31065120790655537
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Aotizhongxin,0.33250925769026612,0.12095989614785246
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Changping,0.50802357452771107,0.43394621840728487
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Dingling,0.40512680361335368,0.21579127722007274
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Dongsi,0.42752684232217203,0.28216420290445982
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Guanyuan,0.38876785308291062,0.18587215990170147
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Gucheng,0.64401105784159052,0.68174408038316103
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Huairou,0.43789083605596169,0.25799618574893346
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Nongzhanguan,0.29930778394902258,0.13438821439800527
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Shunyi,0.48149056225811621,0.42391173831049267
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Tiantan,0.33106455160230147,0.16090998229321857
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Wanliu,0.35794886531388254,0.19746172310873453
beijing/natural_outage_h24,half_var_raw_plus_duplicate_single,Wanshouxigong,0.43640712234850765,0.30716397019192698
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Aotizhongxin,0.33170320205116499,0.12052993268583093
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Changping,0.50795647811233968,0.43441230353520849
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Dingling,0.40124614736424696,0.21028653465402725
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Dongsi,0.42197027343247673,0.2760876566728005
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Guanyuan,0.39300039139219384,0.19027869612026538
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Gucheng,0.63593760660679455,0.66264439955791299
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Huairou,0.44000209342899788,0.26237577507074461
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Nongzhanguan,0.29228805800089019,0.13218939874869892
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Shunyi,0.48283072203626004,0.42742060265466603
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Tiantan,0.33221038933937153,0.16218194382792561
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Wanliu,0.35762423607041266,0.19805159703145755
beijing/natural_outage_h24,half_var_raw_plus_gaussian,Wanshouxigong,0.43426771226090766,0.30474455959843272
beijing/natural_outage_h24,half_var_raw_plus_knn,Aotizhongxin,0.33142156524552702,0.1203391349262512
beijing/natural_outage_h24,half_var_raw_plus_knn,Changping,0.5077655315180104,0.43438118810629495
beijing/natural_outage_h24,half_var_raw_plus_knn,Dingling,0.3987419300054495,0.20971245465962923
beijing/natural_outage_h24,half_var_raw_plus_knn,Dongsi,0.42332958074410637,0.27739772187416473
beijing/natural_outage_h24,half_var_raw_plus_knn,Guanyuan,0.3898198518124712,0.1875320737553747
beijing/natural_outage_h24,half_var_raw_plus_knn,Gucheng,0.63821869079658444,0.66655274159473854
beijing/natural_outage_h24,half_var_raw_plus_knn,Huairou,0.44116870951353393,0.26292355482406071
beijing/natural_outage_h24,half_var_raw_plus_knn,Nongzhanguan,0.29665287041411997,0.13363860996739493
beijing/natural_outage_h24,half_var_raw_plus_knn,Shunyi,0.48221013720736217,0.4265049000442272
beijing/natural_outage_h24,half_var_raw_plus_knn,Tiantan,0.33208384403932056,0.16208336536731358
beijing/natural_outage_h24,half_var_raw_plus_knn,Wanliu,0.35713249478442294,0.19733305415776234
